2023-11-21 13:34:29,090 INFO    StreamThr :3460 [internal.py:wandb_internal():86] W&B internal server running at pid: 3460, started at: 2023-11-21 13:34:29.090552
2023-11-21 13:34:31,875 INFO    SystemMonitor:3460 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-11-21 13:34:31,875 INFO    HandlerThread:3460 [system_monitor.py:probe():201] Collecting system info
2023-11-21 13:34:31,875 INFO    SystemMonitor:3460 [interfaces.py:start():190] Started cpu monitoring
2023-11-21 13:34:31,875 INFO    SystemMonitor:3460 [interfaces.py:start():190] Started disk monitoring
2023-11-21 13:34:31,875 INFO    SystemMonitor:3460 [interfaces.py:start():190] Started gpu monitoring
2023-11-21 13:34:31,875 INFO    SystemMonitor:3460 [interfaces.py:start():190] Started memory monitoring
2023-11-21 13:34:31,875 INFO    SystemMonitor:3460 [interfaces.py:start():190] Started network monitoring
2023-11-21 13:34:31,891 DEBUG   HandlerThread:3460 [system_info.py:probe():195] Probing system
2023-11-21 13:34:31,891 DEBUG   HandlerThread:3460 [system_info.py:_probe_git():180] Probing git
2023-11-21 13:34:32,054 DEBUG   HandlerThread:3460 [system_info.py:_probe_git():188] Probing git done
2023-11-21 13:34:32,054 DEBUG   HandlerThread:3460 [system_info.py:probe():240] Probing system done
2023-11-21 13:34:32,055 DEBUG   HandlerThread:3460 [system_monitor.py:probe():210] {'os': 'Windows-10-10.0.22621-SP0', 'python': '3.9.17', 'heartbeatAt': '2023-11-21T05:34:31.891265', 'startedAt': '2023-11-21T05:34:29.075401', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'E:\\AI\\Deep-learning-exercises\\personal implementation\\thesis\\train.py', 'codePath': 'personal implementation\\thesis\\train.py', 'git': {'remote': 'git@github.com:safeanimal/Deep-learning-exercises.git', 'commit': '27142552e8537abef3d6bbd74a1143271ed9032e'}, 'email': '411814789@qq.com', 'root': 'E:/AI/Deep-learning-exercises', 'host': 'WIN-9RI3PV9PDQ6', 'username': 'Administrator', 'executable': 'D:\\Anaconda\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2500.0, 'min': 0.0, 'max': 2500.0}, 'cpu_freq_per_core': [{'current': 2500.0, 'min': 0.0, 'max': 2500.0}], 'disk': {'total': 1907.7265586853027, 'used': 12.426162719726562}, 'gpu': 'NVIDIA GeForce RTX 4060 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4060 Ti', 'memory_total': 17175674880}], 'memory': {'total': 15.861251831054688}}
2023-11-21 13:34:32,055 INFO    HandlerThread:3460 [system_monitor.py:probe():211] Finished collecting system info
2023-11-21 13:34:32,055 INFO    HandlerThread:3460 [system_monitor.py:probe():214] Publishing system info
2023-11-21 13:34:32,055 DEBUG   HandlerThread:3460 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-11-21 13:34:32,060 DEBUG   HandlerThread:3460 [system_info.py:_save_pip():67] Saving pip packages done
2023-11-21 13:34:32,060 DEBUG   HandlerThread:3460 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-11-21 13:34:32,750 INFO    Thread-16 :3460 [dir_watcher.py:_on_file_created():278] file/dir created: E:\AI\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231121_133429-ymcsvzxy\files\requirements.txt
2023-11-21 13:34:32,752 INFO    Thread-16 :3460 [dir_watcher.py:_on_file_created():278] file/dir created: E:\AI\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231121_133429-ymcsvzxy\files\conda-environment.yaml
2023-11-21 13:34:41,406 DEBUG   HandlerThread:3460 [system_info.py:_save_conda():86] Saving conda packages done
2023-11-21 13:34:41,406 INFO    HandlerThread:3460 [system_monitor.py:probe():216] Finished publishing system info
2023-11-21 13:34:41,422 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: status_report
2023-11-21 13:34:41,422 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: keepalive
2023-11-21 13:34:41,422 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: status_report
2023-11-21 13:34:41,422 DEBUG   SenderThread:3460 [sender.py:send():375] send: files
2023-11-21 13:34:41,422 INFO    SenderThread:3460 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-11-21 13:34:41,434 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: stop_status
2023-11-21 13:34:41,434 DEBUG   SenderThread:3460 [sender.py:send_request():402] send_request: stop_status
2023-11-21 13:34:41,800 INFO    Thread-16 :3460 [dir_watcher.py:_on_file_modified():295] file/dir modified: E:\AI\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231121_133429-ymcsvzxy\files\conda-environment.yaml
2023-11-21 13:34:41,800 INFO    Thread-16 :3460 [dir_watcher.py:_on_file_created():278] file/dir created: E:\AI\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231121_133429-ymcsvzxy\files\wandb-metadata.json
2023-11-21 13:34:42,263 DEBUG   SenderThread:3460 [sender.py:send():375] send: telemetry
2023-11-21 13:34:42,805 INFO    Thread-16 :3460 [dir_watcher.py:_on_file_created():278] file/dir created: E:\AI\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231121_133429-ymcsvzxy\files\output.log
2023-11-21 13:34:44,817 INFO    Thread-16 :3460 [dir_watcher.py:_on_file_modified():295] file/dir modified: E:\AI\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231121_133429-ymcsvzxy\files\output.log
2023-11-21 13:34:45,288 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: status_report
2023-11-21 13:34:48,874 INFO    wandb-upload_0:3460 [upload_job.py:push():137] Uploaded file C:\Users\Administrator\AppData\Local\Temp\tmpiueo_rsowandb\tzf02swm-wandb-metadata.json
2023-11-21 13:34:50,318 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: status_report
2023-11-21 13:34:55,347 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: status_report
2023-11-21 13:34:56,432 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: stop_status
2023-11-21 13:34:56,432 DEBUG   SenderThread:3460 [sender.py:send_request():402] send_request: stop_status
2023-11-21 13:35:00,956 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: status_report
2023-11-21 13:35:01,919 INFO    Thread-16 :3460 [dir_watcher.py:_on_file_modified():295] file/dir modified: E:\AI\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231121_133429-ymcsvzxy\files\config.yaml
2023-11-21 13:35:05,040 DEBUG   SenderThread:3460 [sender.py:send():375] send: exit
2023-11-21 13:35:05,040 INFO    SenderThread:3460 [sender.py:send_exit():598] handling exit code: 1
2023-11-21 13:35:05,040 INFO    SenderThread:3460 [sender.py:send_exit():600] handling runtime: 33
2023-11-21 13:35:05,040 INFO    SenderThread:3460 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-21 13:35:05,040 INFO    SenderThread:3460 [sender.py:send_exit():606] send defer
2023-11-21 13:35:05,040 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: defer
2023-11-21 13:35:05,040 INFO    HandlerThread:3460 [handler.py:handle_request_defer():170] handle defer: 0
2023-11-21 13:35:05,050 DEBUG   SenderThread:3460 [sender.py:send_request():402] send_request: defer
2023-11-21 13:35:05,050 INFO    SenderThread:3460 [sender.py:send_request_defer():622] handle sender defer: 0
2023-11-21 13:35:05,050 INFO    SenderThread:3460 [sender.py:transition_state():626] send defer: 1
2023-11-21 13:35:05,050 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: defer
2023-11-21 13:35:05,050 INFO    HandlerThread:3460 [handler.py:handle_request_defer():170] handle defer: 1
2023-11-21 13:35:05,050 DEBUG   SenderThread:3460 [sender.py:send_request():402] send_request: defer
2023-11-21 13:35:05,050 INFO    SenderThread:3460 [sender.py:send_request_defer():622] handle sender defer: 1
2023-11-21 13:35:05,050 INFO    SenderThread:3460 [sender.py:transition_state():626] send defer: 2
2023-11-21 13:35:05,050 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: defer
2023-11-21 13:35:05,050 INFO    HandlerThread:3460 [handler.py:handle_request_defer():170] handle defer: 2
2023-11-21 13:35:05,050 INFO    HandlerThread:3460 [system_monitor.py:finish():190] Stopping system monitor
2023-11-21 13:35:05,050 DEBUG   SystemMonitor:3460 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-11-21 13:35:05,050 INFO    HandlerThread:3460 [interfaces.py:finish():202] Joined cpu monitor
2023-11-21 13:35:05,050 DEBUG   SystemMonitor:3460 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-11-21 13:35:05,050 INFO    HandlerThread:3460 [interfaces.py:finish():202] Joined disk monitor
2023-11-21 13:35:05,050 DEBUG   SystemMonitor:3460 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-11-21 13:35:05,056 INFO    HandlerThread:3460 [interfaces.py:finish():202] Joined gpu monitor
2023-11-21 13:35:05,056 INFO    HandlerThread:3460 [interfaces.py:finish():202] Joined memory monitor
2023-11-21 13:35:05,056 INFO    HandlerThread:3460 [interfaces.py:finish():202] Joined network monitor
2023-11-21 13:35:05,071 DEBUG   SenderThread:3460 [sender.py:send_request():402] send_request: defer
2023-11-21 13:35:05,071 INFO    SenderThread:3460 [sender.py:send_request_defer():622] handle sender defer: 2
2023-11-21 13:35:05,071 INFO    SenderThread:3460 [sender.py:transition_state():626] send defer: 3
2023-11-21 13:35:05,071 DEBUG   SenderThread:3460 [sender.py:send():375] send: stats
2023-11-21 13:35:05,071 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: defer
2023-11-21 13:35:05,071 INFO    HandlerThread:3460 [handler.py:handle_request_defer():170] handle defer: 3
2023-11-21 13:35:05,071 DEBUG   SenderThread:3460 [sender.py:send_request():402] send_request: defer
2023-11-21 13:35:05,071 INFO    SenderThread:3460 [sender.py:send_request_defer():622] handle sender defer: 3
2023-11-21 13:35:05,071 INFO    SenderThread:3460 [sender.py:transition_state():626] send defer: 4
2023-11-21 13:35:05,071 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: defer
2023-11-21 13:35:05,071 INFO    HandlerThread:3460 [handler.py:handle_request_defer():170] handle defer: 4
2023-11-21 13:35:05,071 DEBUG   SenderThread:3460 [sender.py:send_request():402] send_request: defer
2023-11-21 13:35:05,071 INFO    SenderThread:3460 [sender.py:send_request_defer():622] handle sender defer: 4
2023-11-21 13:35:05,071 INFO    SenderThread:3460 [sender.py:transition_state():626] send defer: 5
2023-11-21 13:35:05,071 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: defer
2023-11-21 13:35:05,071 INFO    HandlerThread:3460 [handler.py:handle_request_defer():170] handle defer: 5
2023-11-21 13:35:05,071 DEBUG   SenderThread:3460 [sender.py:send():375] send: summary
2023-11-21 13:35:05,071 INFO    SenderThread:3460 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-21 13:35:05,071 DEBUG   SenderThread:3460 [sender.py:send_request():402] send_request: defer
2023-11-21 13:35:05,071 INFO    SenderThread:3460 [sender.py:send_request_defer():622] handle sender defer: 5
2023-11-21 13:35:05,071 INFO    SenderThread:3460 [sender.py:transition_state():626] send defer: 6
2023-11-21 13:35:05,071 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: defer
2023-11-21 13:35:05,071 INFO    HandlerThread:3460 [handler.py:handle_request_defer():170] handle defer: 6
2023-11-21 13:35:05,071 DEBUG   SenderThread:3460 [sender.py:send_request():402] send_request: defer
2023-11-21 13:35:05,071 INFO    SenderThread:3460 [sender.py:send_request_defer():622] handle sender defer: 6
2023-11-21 13:35:05,071 INFO    SenderThread:3460 [sender.py:transition_state():626] send defer: 7
2023-11-21 13:35:05,071 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: status_report
2023-11-21 13:35:05,071 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: defer
2023-11-21 13:35:05,071 INFO    HandlerThread:3460 [handler.py:handle_request_defer():170] handle defer: 7
2023-11-21 13:35:05,071 DEBUG   SenderThread:3460 [sender.py:send_request():402] send_request: defer
2023-11-21 13:35:05,071 INFO    SenderThread:3460 [sender.py:send_request_defer():622] handle sender defer: 7
2023-11-21 13:35:05,953 INFO    Thread-16 :3460 [dir_watcher.py:_on_file_modified():295] file/dir modified: E:\AI\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231121_133429-ymcsvzxy\files\wandb-summary.json
2023-11-21 13:35:06,048 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: poll_exit
2023-11-21 13:35:06,421 INFO    SenderThread:3460 [sender.py:transition_state():626] send defer: 8
2023-11-21 13:35:06,427 DEBUG   SenderThread:3460 [sender.py:send_request():402] send_request: poll_exit
2023-11-21 13:35:06,427 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: defer
2023-11-21 13:35:06,427 INFO    HandlerThread:3460 [handler.py:handle_request_defer():170] handle defer: 8
2023-11-21 13:35:06,427 DEBUG   SenderThread:3460 [sender.py:send_request():402] send_request: defer
2023-11-21 13:35:06,428 INFO    SenderThread:3460 [sender.py:send_request_defer():622] handle sender defer: 8
2023-11-21 13:35:06,428 INFO    SenderThread:3460 [sender.py:transition_state():626] send defer: 9
2023-11-21 13:35:06,428 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: defer
2023-11-21 13:35:06,428 DEBUG   SenderThread:3460 [sender.py:send():375] send: artifact
2023-11-21 13:35:06,428 INFO    HandlerThread:3460 [handler.py:handle_request_defer():170] handle defer: 9
2023-11-21 13:35:06,963 INFO    Thread-16 :3460 [dir_watcher.py:_on_file_modified():295] file/dir modified: E:\AI\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231121_133429-ymcsvzxy\files\output.log
2023-11-21 13:35:07,057 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: poll_exit
2023-11-21 13:35:09,751 INFO    wandb-upload_1:3460 [upload_job.py:push():95] Uploaded file C:\Users\Administrator\AppData\Local\wandb\wandb\artifacts\staging\tmp1hjyc4ch
2023-11-21 13:35:09,751 INFO    wandb-upload_0:3460 [upload_job.py:push():95] Uploaded file C:\Users\Administrator\AppData\Local\wandb\wandb\artifacts\staging\tmpp37i9dq0
2023-11-21 13:35:12,097 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: keepalive
2023-11-21 13:35:12,116 INFO    SenderThread:3460 [sender.py:send_artifact():1474] sent artifact job-git_github.com_safeanimal_Deep-learning-exercises.git_personal_implementation_thesis_train.py - {'id': 'QXJ0aWZhY3Q6NjQ0MzYwODUy', 'digest': 'ae45d99cd3ef4ddd608d96edf50abd5d', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExNzQwODk1MA==', 'latestArtifact': None}, 'version': 'latest'}
2023-11-21 13:35:12,116 DEBUG   SenderThread:3460 [sender.py:send_request():402] send_request: defer
2023-11-21 13:35:12,116 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: status_report
2023-11-21 13:35:12,116 INFO    SenderThread:3460 [sender.py:send_request_defer():622] handle sender defer: 9
2023-11-21 13:35:12,116 INFO    SenderThread:3460 [dir_watcher.py:finish():365] shutting down directory watcher
2023-11-21 13:35:13,011 INFO    SenderThread:3460 [dir_watcher.py:finish():395] scan: E:\AI\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231121_133429-ymcsvzxy\files
2023-11-21 13:35:13,011 INFO    SenderThread:3460 [dir_watcher.py:finish():409] scan save: E:\AI\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231121_133429-ymcsvzxy\files\conda-environment.yaml conda-environment.yaml
2023-11-21 13:35:13,011 INFO    SenderThread:3460 [dir_watcher.py:finish():409] scan save: E:\AI\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231121_133429-ymcsvzxy\files\config.yaml config.yaml
2023-11-21 13:35:13,011 INFO    SenderThread:3460 [dir_watcher.py:finish():409] scan save: E:\AI\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231121_133429-ymcsvzxy\files\output.log output.log
2023-11-21 13:35:13,021 INFO    SenderThread:3460 [dir_watcher.py:finish():409] scan save: E:\AI\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231121_133429-ymcsvzxy\files\requirements.txt requirements.txt
2023-11-21 13:35:13,023 INFO    SenderThread:3460 [dir_watcher.py:finish():409] scan save: E:\AI\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231121_133429-ymcsvzxy\files\wandb-metadata.json wandb-metadata.json
2023-11-21 13:35:13,023 INFO    SenderThread:3460 [dir_watcher.py:finish():409] scan save: E:\AI\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231121_133429-ymcsvzxy\files\wandb-summary.json wandb-summary.json
2023-11-21 13:35:13,024 INFO    SenderThread:3460 [sender.py:transition_state():626] send defer: 10
2023-11-21 13:35:13,024 DEBUG   SenderThread:3460 [sender.py:send_request():402] send_request: poll_exit
2023-11-21 13:35:13,027 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: defer
2023-11-21 13:35:13,027 INFO    HandlerThread:3460 [handler.py:handle_request_defer():170] handle defer: 10
2023-11-21 13:35:13,029 DEBUG   SenderThread:3460 [sender.py:send_request():402] send_request: defer
2023-11-21 13:35:13,029 INFO    SenderThread:3460 [sender.py:send_request_defer():622] handle sender defer: 10
2023-11-21 13:35:13,029 INFO    SenderThread:3460 [file_pusher.py:finish():168] shutting down file pusher
2023-11-21 13:35:14,044 INFO    wandb-upload_1:3460 [upload_job.py:push():137] Uploaded file E:\AI\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231121_133429-ymcsvzxy\files\conda-environment.yaml
2023-11-21 13:35:14,732 INFO    wandb-upload_4:3460 [upload_job.py:push():137] Uploaded file E:\AI\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231121_133429-ymcsvzxy\files\wandb-summary.json
2023-11-21 13:35:14,910 INFO    wandb-upload_0:3460 [upload_job.py:push():137] Uploaded file E:\AI\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231121_133429-ymcsvzxy\files\config.yaml
2023-11-21 13:35:15,147 INFO    wandb-upload_2:3460 [upload_job.py:push():137] Uploaded file E:\AI\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231121_133429-ymcsvzxy\files\output.log
2023-11-21 13:35:15,363 INFO    wandb-upload_3:3460 [upload_job.py:push():137] Uploaded file E:\AI\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231121_133429-ymcsvzxy\files\requirements.txt
2023-11-21 13:35:15,564 INFO    Thread-15 :3460 [sender.py:transition_state():626] send defer: 11
2023-11-21 13:35:15,564 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: defer
2023-11-21 13:35:15,564 INFO    HandlerThread:3460 [handler.py:handle_request_defer():170] handle defer: 11
2023-11-21 13:35:15,564 DEBUG   SenderThread:3460 [sender.py:send_request():402] send_request: defer
2023-11-21 13:35:15,564 INFO    SenderThread:3460 [sender.py:send_request_defer():622] handle sender defer: 11
2023-11-21 13:35:15,564 INFO    SenderThread:3460 [file_pusher.py:join():173] waiting for file pusher
2023-11-21 13:35:15,564 INFO    SenderThread:3460 [sender.py:transition_state():626] send defer: 12
2023-11-21 13:35:15,564 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: defer
2023-11-21 13:35:15,564 INFO    HandlerThread:3460 [handler.py:handle_request_defer():170] handle defer: 12
2023-11-21 13:35:15,564 DEBUG   SenderThread:3460 [sender.py:send_request():402] send_request: defer
2023-11-21 13:35:15,564 INFO    SenderThread:3460 [sender.py:send_request_defer():622] handle sender defer: 12
2023-11-21 13:35:15,965 INFO    SenderThread:3460 [sender.py:transition_state():626] send defer: 13
2023-11-21 13:35:15,965 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: defer
2023-11-21 13:35:15,965 INFO    HandlerThread:3460 [handler.py:handle_request_defer():170] handle defer: 13
2023-11-21 13:35:15,965 DEBUG   SenderThread:3460 [sender.py:send_request():402] send_request: defer
2023-11-21 13:35:15,965 INFO    SenderThread:3460 [sender.py:send_request_defer():622] handle sender defer: 13
2023-11-21 13:35:15,965 INFO    SenderThread:3460 [sender.py:transition_state():626] send defer: 14
2023-11-21 13:35:15,965 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: defer
2023-11-21 13:35:15,965 DEBUG   SenderThread:3460 [sender.py:send():375] send: final
2023-11-21 13:35:15,965 INFO    HandlerThread:3460 [handler.py:handle_request_defer():170] handle defer: 14
2023-11-21 13:35:15,965 DEBUG   SenderThread:3460 [sender.py:send():375] send: footer
2023-11-21 13:35:15,965 DEBUG   SenderThread:3460 [sender.py:send_request():402] send_request: defer
2023-11-21 13:35:15,965 INFO    SenderThread:3460 [sender.py:send_request_defer():622] handle sender defer: 14
2023-11-21 13:35:15,966 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: poll_exit
2023-11-21 13:35:15,966 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: server_info
2023-11-21 13:35:15,966 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: get_summary
2023-11-21 13:35:15,966 DEBUG   SenderThread:3460 [sender.py:send_request():402] send_request: poll_exit
2023-11-21 13:35:15,966 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: sampled_history
2023-11-21 13:35:15,966 DEBUG   SenderThread:3460 [sender.py:send_request():402] send_request: server_info
2023-11-21 13:35:16,447 INFO    MainThread:3460 [wandb_run.py:_footer_history_summary_info():3476] rendering history
2023-11-21 13:35:16,447 INFO    MainThread:3460 [wandb_run.py:_footer_history_summary_info():3508] rendering summary
2023-11-21 13:35:16,447 INFO    MainThread:3460 [wandb_run.py:_footer_sync_info():3434] logging synced files
2023-11-21 13:35:16,448 DEBUG   HandlerThread:3460 [handler.py:handle_request():144] handle_request: shutdown
2023-11-21 13:35:16,448 INFO    HandlerThread:3460 [handler.py:finish():845] shutting down handler
2023-11-21 13:35:16,976 INFO    WriterThread:3460 [datastore.py:close():298] close: E:\AI\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231121_133429-ymcsvzxy\run-ymcsvzxy.wandb
2023-11-21 13:35:17,449 INFO    SenderThread:3460 [sender.py:finish():1550] shutting down sender
2023-11-21 13:35:17,449 INFO    SenderThread:3460 [file_pusher.py:finish():168] shutting down file pusher
2023-11-21 13:35:17,449 INFO    SenderThread:3460 [file_pusher.py:join():173] waiting for file pusher
