2023-11-18 13:14:11,776 INFO    StreamThr :3488 [internal.py:wandb_internal():86] W&B internal server running at pid: 3488, started at: 2023-11-18 13:14:11.775373
2023-11-18 13:14:24,257 ERROR   wandb-upload_0:3488 [internal_api.py:upload_file():2556] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/imagegroup/train5/fm0m69ta/wandb-metadata.json?Expires=1700370859&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=c%2FgUlRej6yrF4AA1iibD2IzHsoGcq7WxBK71%2BC2is17PkzJqi77efDVLmWWvc1R%2FnLHSO43lZdmQOloJ%2FCLvhT%2FLRfXK%2B4xAQhls5sn1N%2FPmLbTGa3FAV2QNCuZGv711fA9KsWCH8ihcpGlgqYEQejhq8gRIvegpntid6xZvjU8Vvo5Aql6vL30oucDYI36AIf%2Biet6qUfVcHgFYwPpGRFgGIgNVUseskRBJgNo8xa0X4PRbhLTRgvNrUlRIMuJ0LRbJeSM8aN7QRIH3CbKewyAHTbkQQIgJc8Keu4DWliwqdZAFIqP%2BC4mcrlGh7NpEMv5RY48EGU5Nn0Lmwlek2Q%3D%3D: HTTPSConnectionPool(host='storage.googleapis.com', port=443): Max retries exceeded with url: /wandb-production.appspot.com/imagegroup/train5/fm0m69ta/wandb-metadata.json?Expires=1700370859&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=c%2FgUlRej6yrF4AA1iibD2IzHsoGcq7WxBK71%2BC2is17PkzJqi77efDVLmWWvc1R%2FnLHSO43lZdmQOloJ%2FCLvhT%2FLRfXK%2B4xAQhls5sn1N%2FPmLbTGa3FAV2QNCuZGv711fA9KsWCH8ihcpGlgqYEQejhq8gRIvegpntid6xZvjU8Vvo5Aql6vL30oucDYI36AIf%2Biet6qUfVcHgFYwPpGRFgGIgNVUseskRBJgNo8xa0X4PRbhLTRgvNrUlRIMuJ0LRbJeSM8aN7QRIH3CbKewyAHTbkQQIgJc8Keu4DWliwqdZAFIqP%2BC4mcrlGh7NpEMv5RY48EGU5Nn0Lmwlek2Q%3D%3D (Caused by ProxyError('Cannot connect to proxy.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None)))
2023-11-18 13:14:24,258 ERROR   wandb-upload_0:3488 [internal_api.py:upload_file():2558] upload_file request headers: {'User-Agent': 'python-requests/2.29.0', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '1470'}
2023-11-18 13:14:24,258 ERROR   wandb-upload_0:3488 [internal_api.py:upload_file():2560] upload_file response body: 
2023-11-18 13:14:26,267 INFO    wandb-upload_0:3488 [upload_job.py:push():131] Uploaded file C:\Users\MLYL\AppData\Local\Temp\tmp_gm8w4bgwandb\mkqg2j1u-wandb-metadata.json
2023-11-18 13:14:28,312 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: status_report
2023-11-18 13:14:33,311 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-18 13:14:33,312 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: stop_status
2023-11-18 13:14:33,313 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: stop_status
2023-11-18 13:14:33,835 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: status_report
2023-11-18 13:14:34,555 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:34,555 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:34,555 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:34,558 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:34,918 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:34,918 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:34,919 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:34,919 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:35,227 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:35,228 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:35,228 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:35,228 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:35,536 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:35,537 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:35,537 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:35,537 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:35,540 INFO    Thread-16 :3488 [dir_watcher.py:_on_file_modified():288] file/dir modified: H:\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231118_131411-fm0m69ta\files\output.log
2023-11-18 13:14:35,540 INFO    Thread-16 :3488 [dir_watcher.py:_on_file_created():271] file/dir created: H:\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231118_131411-fm0m69ta\files\wandb-summary.json
2023-11-18 13:14:35,846 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:35,846 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:35,846 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:35,847 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:36,157 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:36,157 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:36,158 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:36,158 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:36,470 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:36,471 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:36,471 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:36,471 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:36,547 INFO    Thread-16 :3488 [dir_watcher.py:_on_file_modified():288] file/dir modified: H:\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231118_131411-fm0m69ta\files\wandb-summary.json
2023-11-18 13:14:36,769 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:36,770 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:36,770 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:36,771 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:37,068 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:37,069 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:37,069 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:37,069 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:37,371 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:37,372 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:37,372 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:37,373 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:37,554 INFO    Thread-16 :3488 [dir_watcher.py:_on_file_modified():288] file/dir modified: H:\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231118_131411-fm0m69ta\files\output.log
2023-11-18 13:14:37,555 INFO    Thread-16 :3488 [dir_watcher.py:_on_file_modified():288] file/dir modified: H:\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231118_131411-fm0m69ta\files\wandb-summary.json
2023-11-18 13:14:37,670 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:37,670 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:37,670 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:37,671 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:37,969 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:37,969 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:37,970 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:37,970 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:38,228 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:38,229 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:38,229 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:38,229 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:38,445 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:38,446 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:38,446 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:38,446 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:38,566 INFO    Thread-16 :3488 [dir_watcher.py:_on_file_modified():288] file/dir modified: H:\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231118_131411-fm0m69ta\files\wandb-summary.json
2023-11-18 13:14:38,696 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:38,696 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:38,696 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:38,697 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:38,845 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: status_report
2023-11-18 13:14:38,949 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:38,949 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:38,950 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:38,951 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:39,187 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:39,187 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:39,187 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:39,188 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:39,430 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:39,430 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:39,430 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:39,431 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:39,567 INFO    Thread-16 :3488 [dir_watcher.py:_on_file_modified():288] file/dir modified: H:\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231118_131411-fm0m69ta\files\output.log
2023-11-18 13:14:39,567 INFO    Thread-16 :3488 [dir_watcher.py:_on_file_modified():288] file/dir modified: H:\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231118_131411-fm0m69ta\files\wandb-summary.json
2023-11-18 13:14:39,661 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:39,662 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:39,662 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:39,662 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:39,912 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:39,913 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:39,913 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:39,914 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:40,152 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:40,152 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:40,152 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:40,153 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:40,378 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:40,378 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:40,378 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:40,379 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:40,581 INFO    Thread-16 :3488 [dir_watcher.py:_on_file_modified():288] file/dir modified: H:\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231118_131411-fm0m69ta\files\wandb-summary.json
2023-11-18 13:14:40,627 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:40,627 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:40,628 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:40,628 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:40,878 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:40,879 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:40,879 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:40,879 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:41,109 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:41,109 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:41,109 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:41,111 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:41,351 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:41,351 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:41,351 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:41,352 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:41,595 INFO    Thread-16 :3488 [dir_watcher.py:_on_file_modified():288] file/dir modified: H:\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231118_131411-fm0m69ta\files\output.log
2023-11-18 13:14:41,596 INFO    Thread-16 :3488 [dir_watcher.py:_on_file_modified():288] file/dir modified: H:\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231118_131411-fm0m69ta\files\wandb-summary.json
2023-11-18 13:14:41,597 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:41,598 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:41,598 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:41,598 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:41,843 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:41,843 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:41,844 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:41,844 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:42,086 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:42,086 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:42,086 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:42,087 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:42,333 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:42,333 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:42,333 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:42,334 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:42,587 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:42,587 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:42,588 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:42,588 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:42,601 INFO    Thread-16 :3488 [dir_watcher.py:_on_file_modified():288] file/dir modified: H:\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231118_131411-fm0m69ta\files\wandb-summary.json
2023-11-18 13:14:42,829 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:42,830 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:42,830 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:42,830 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:43,069 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:43,069 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:43,069 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:43,069 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:43,313 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:43,314 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:43,314 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:43,315 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:43,554 DEBUG   HandlerThread:3488 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 13:14:43,555 DEBUG   SenderThread:3488 [sender.py:send():380] send: history
2023-11-18 13:14:43,555 DEBUG   SenderThread:3488 [sender.py:send_request():407] send_request: summary_record
2023-11-18 13:14:43,555 INFO    SenderThread:3488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-18 13:14:43,612 INFO    Thread-16 :3488 [dir_watcher.py:_on_file_modified():288] file/dir modified: H:\Deep-learning-exercises\personal implementation\thesis\wandb\run-20231118_131411-fm0m69ta\files\output.log
